"subject"	"group"	"congruency"	"result"	"rt"
24	"control"	"incongruent"	"correct"	0.523
24	"control"	"congruent"	"correct"	0.625
24	"control"	"congruent"	"correct"	0.559
24	"control"	"incongruent"	"correct"	0.835
24	"control"	"congruent"	"correct"	0.506
24	"control"	"incongruent"	"correct"	0.618
24	"control"	"incongruent"	"correct"	0.63
24	"control"	"congruent"	"correct"	0.56
3	"test"	"congruent"	"correct"	0.462
3	"test"	"incongruent"	"incorrect"	0.507
3	"test"	"congruent"	"correct"	0.479
3	"test"	"incongruent"	"correct"	0.588
3	"test"	"incongruent"	"correct"	0.589
3	"test"	"incongruent"	"correct"	0.557
3	"test"	"congruent"	"correct"	0.409
3	"test"	"congruent"	"correct"	0.436
3	"test"	"congruent"	"correct"	0.42
3	"test"	"incongruent"	"correct"	0.603
3	"test"	"incongruent"	"correct"	0.769
3	"test"	"congruent"	"correct"	0.4
3	"test"	"incongruent"	"correct"	0.62
3	"test"	"incongruent"	"correct"	0.606
3	"test"	"congruent"	"correct"	0.558
3	"test"	"congruent"	"correct"	0.493
3	"test"	"incongruent"	"correct"	0.63
3	"test"	"congruent"	"correct"	0.357
3	"test"	"congruent"	"correct"	0.453
3	"test"	"incongruent"	"correct"	0.446
3	"test"	"incongruent"	"correct"	0.673
3	"test"	"congruent"	"correct"	0.987
3	"test"	"congruent"	"correct"	0.473
3	"test"	"incongruent"	"correct"	0.865
3	"test"	"incongruent"	"correct"	0.666
3	"test"	"congruent"	"correct"	0.536
3	"test"	"congruent"	"correct"	0.379
3	"test"	"incongruent"	"correct"	0.632
3	"test"	"congruent"	"correct"	0.524
3	"test"	"incongruent"	"correct"	0.783
3	"test"	"congruent"	"correct"	0.632
3	"test"	"incongruent"	"correct"	0.613
3	"test"	"congruent"	"correct"	0.531
3	"test"	"incongruent"	"correct"	0.729
3	"test"	"incongruent"	"correct"	1.217
3	"test"	"congruent"	"correct"	0.906
3	"test"	"incongruent"	"correct"	0.612
3	"test"	"congruent"	"correct"	0.83
3	"test"	"congruent"	"correct"	0.482
3	"test"	"incongruent"	"correct"	0.944
3	"test"	"incongruent"	"correct"	0.728
3	"test"	"congruent"	"correct"	0.51
3	"test"	"congruent"	"correct"	0.396
3	"test"	"incongruent"	"correct"	0.624
3	"test"	"incongruent"	"correct"	0.893
3	"test"	"congruent"	"correct"	0.555
3	"test"	"incongruent"	"correct"	0.688
3	"test"	"congruent"	"correct"	0.417
3	"test"	"congruent"	"correct"	0.583
3	"test"	"incongruent"	"correct"	0.765
3	"test"	"congruent"	"correct"	0.45
3	"test"	"incongruent"	"correct"	0.679
3	"test"	"congruent"	"correct"	0.572
3	"test"	"incongruent"	"correct"	0.62
3	"test"	"incongruent"	"correct"	0.55
3	"test"	"congruent"	"correct"	0.385
3	"test"	"incongruent"	"correct"	0.589
3	"test"	"congruent"	"correct"	0.455
3	"test"	"congruent"	"correct"	0.451
3	"test"	"incongruent"	"correct"	0.614
3	"test"	"congruent"	"incorrect"	0.429
3	"test"	"incongruent"	"correct"	0.71
3	"test"	"congruent"	"correct"	0.533
3	"test"	"incongruent"	"correct"	0.661
3	"test"	"congruent"	"correct"	0.568
3	"test"	"incongruent"	"correct"	0.571
3	"test"	"incongruent"	"correct"	0.636
3	"test"	"congruent"	"correct"	0.529
3	"test"	"congruent"	"correct"	0.654
3	"test"	"incongruent"	"correct"	0.624
3	"test"	"congruent"	"correct"	0.664
3	"test"	"incongruent"	"correct"	1.67
3	"test"	"incongruent"	"correct"	0.842
3	"test"	"congruent"	"correct"	0.483
3	"test"	"congruent"	"correct"	0.402
3	"test"	"incongruent"	"correct"	0.577
3	"test"	"congruent"	"correct"	0.412
3	"test"	"incongruent"	"correct"	1.606
3	"test"	"congruent"	"correct"	0.699
3	"test"	"incongruent"	"incorrect"	0.488
3	"test"	"incongruent"	"correct"	0.856
3	"test"	"congruent"	"correct"	0.584
3	"test"	"congruent"	"correct"	1.084
3	"test"	"incongruent"	"correct"	0.804
3	"test"	"congruent"	"correct"	0.552
3	"test"	"congruent"	"correct"	0.571
3	"test"	"incongruent"	"correct"	0.681
3	"test"	"incongruent"	"correct"	0.619
3	"test"	"congruent"	"correct"	1.068
3	"test"	"congruent"	"correct"	0.471
3	"test"	"incongruent"	"correct"	0.736
3	"test"	"incongruent"	"correct"	0.734
3	"test"	"incongruent"	"correct"	0.668
3	"test"	"congruent"	"correct"	0.655
3	"test"	"incongruent"	"correct"	0.953
3	"test"	"congruent"	"correct"	0.665
20	"test"	"incongruent"	"correct"	0.89
20	"test"	"congruent"	"correct"	0.554
20	"test"	"congruent"	"correct"	0.516
20	"test"	"incongruent"	"correct"	0.923
20	"test"	"congruent"	"correct"	0.641
20	"test"	"incongruent"	"correct"	0.806
20	"test"	"congruent"	"correct"	0.717
20	"test"	"incongruent"	"correct"	0.781
20	"test"	"incongruent"	"correct"	0.734
20	"test"	"congruent"	"correct"	0.549
20	"test"	"incongruent"	"correct"	0.864
20	"test"	"congruent"	"correct"	0.576
20	"test"	"congruent"	"correct"	0.508
20	"test"	"incongruent"	"correct"	0.636
20	"test"	"incongruent"	"correct"	0.633
20	"test"	"congruent"	"correct"	0.953
20	"test"	"incongruent"	"correct"	0.582
20	"test"	"congruent"	"correct"	0.543
20	"test"	"congruent"	"correct"	0.612
20	"test"	"incongruent"	"correct"	0.807
20	"test"	"incongruent"	"correct"	1.025
20	"test"	"incongruent"	"correct"	0.747
20	"test"	"congruent"	"correct"	0.665
20	"test"	"congruent"	"correct"	0.875
20	"test"	"congruent"	"correct"	0.58
20	"test"	"congruent"	"correct"	0.544
20	"test"	"incongruent"	"correct"	0.735
20	"test"	"incongruent"	"correct"	1.008
20	"test"	"congruent"	"correct"	0.573
20	"test"	"congruent"	"correct"	0.635
20	"test"	"incongruent"	"correct"	0.683
20	"test"	"incongruent"	"correct"	0.673
20	"test"	"congruent"	"correct"	0.672
20	"test"	"incongruent"	"correct"	0.679
20	"test"	"congruent"	"correct"	0.615
20	"test"	"incongruent"	"correct"	0.874
20	"test"	"incongruent"	"correct"	0.77
20	"test"	"incongruent"	"correct"	0.827
20	"test"	"congruent"	"correct"	0.61
20	"test"	"congruent"	"correct"	0.573
20	"test"	"congruent"	"correct"	0.485
20	"test"	"incongruent"	"correct"	0.736
20	"test"	"congruent"	"correct"	0.692
20	"test"	"incongruent"	"correct"	0.956
20	"test"	"congruent"	"correct"	0.862
20	"test"	"congruent"	"correct"	0.614
20	"test"	"incongruent"	"correct"	0.963
20	"test"	"incongruent"	"correct"	0.957
20	"test"	"congruent"	"correct"	0.68
20	"test"	"incongruent"	"correct"	1.002
20	"test"	"congruent"	"correct"	0.865
20	"test"	"incongruent"	"correct"	0.743
20	"test"	"incongruent"	"correct"	0.937
20	"test"	"congruent"	"correct"	0.609
20	"test"	"incongruent"	"correct"	0.802
20	"test"	"congruent"	"correct"	0.712
20	"test"	"incongruent"	"correct"	0.847
20	"test"	"congruent"	"correct"	0.652
20	"test"	"congruent"	"correct"	0.678
20	"test"	"incongruent"	"correct"	0.828
20	"test"	"congruent"	"correct"	0.828
20	"test"	"incongruent"	"correct"	0.922
20	"test"	"congruent"	"correct"	0.737
20	"test"	"incongruent"	"correct"	0.934
20	"test"	"congruent"	"correct"	0.854
20	"test"	"incongruent"	"correct"	0.882
20	"test"	"incongruent"	"correct"	0.894
20	"test"	"congruent"	"correct"	0.654
20	"test"	"incongruent"	"correct"	0.665
20	"test"	"congruent"	"correct"	1.005
20	"test"	"congruent"	"correct"	0.789
20	"test"	"incongruent"	"correct"	1.228
20	"test"	"congruent"	"correct"	0.775
20	"test"	"incongruent"	"correct"	0.916
20	"test"	"incongruent"	"correct"	1.446
20	"test"	"congruent"	"correct"	1.157
20	"test"	"congruent"	"correct"	0.889
20	"test"	"incongruent"	"correct"	1.268
20	"test"	"incongruent"	"incorrect"	1.263
20	"test"	"congruent"	"correct"	0.76
20	"test"	"incongruent"	"correct"	1.219
20	"test"	"incongruent"	"correct"	1.272
20	"test"	"congruent"	"correct"	1.217
20	"test"	"congruent"	"correct"	0.748
20	"test"	"congruent"	"correct"	0.663
20	"test"	"incongruent"	"correct"	1.075
20	"test"	"incongruent"	"correct"	1.013
20	"test"	"congruent"	"correct"	0.932
20	"test"	"incongruent"	"correct"	1.305
20	"test"	"congruent"	"correct"	1.088
20	"test"	"congruent"	"correct"	0.75
20	"test"	"incongruent"	"correct"	1.083
20	"test"	"congruent"	"correct"	0.901
20	"test"	"congruent"	"correct"	0.897
20	"test"	"incongruent"	"correct"	1.135
20	"test"	"incongruent"	"correct"	1.663
31	"control"	"incongruent"	"correct"	1.306
31	"control"	"congruent"	"correct"	0.945
31	"control"	"incongruent"	"correct"	1.212
31	"control"	"congruent"	"correct"	1.61
31	"control"	"incongruent"	"correct"	1.06
31	"control"	"incongruent"	"correct"	0.73
31	"control"	"congruent"	"correct"	0.878
31	"control"	"congruent"	"correct"	0.707
31	"control"	"congruent"	"correct"	0.563
31	"control"	"incongruent"	"correct"	0.702
31	"control"	"incongruent"	"correct"	0.711
31	"control"	"congruent"	"correct"	1.036
31	"control"	"congruent"	"correct"	0.666
31	"control"	"incongruent"	"correct"	0.741
31	"control"	"congruent"	"correct"	0.656
31	"control"	"incongruent"	"correct"	0.589
31	"control"	"incongruent"	"correct"	0.561
31	"control"	"incongruent"	"correct"	0.614
31	"control"	"congruent"	"correct"	0.57
31	"control"	"congruent"	"correct"	0.603
31	"control"	"congruent"	"correct"	0.509
31	"control"	"incongruent"	"correct"	0.817
31	"control"	"incongruent"	"timeout"	0
31	"control"	"congruent"	"correct"	0.694
31	"control"	"congruent"	"correct"	0.623
31	"control"	"incongruent"	"correct"	0.65
31	"control"	"incongruent"	"correct"	0.542
31	"control"	"congruent"	"correct"	0.669
31	"control"	"congruent"	"correct"	0.576
31	"control"	"incongruent"	"correct"	0.616
31	"control"	"congruent"	"correct"	0.796
31	"control"	"incongruent"	"correct"	0.76
31	"control"	"congruent"	"correct"	0.585
31	"control"	"incongruent"	"correct"	0.678
31	"control"	"congruent"	"correct"	0.759
31	"control"	"incongruent"	"correct"	0.721
31	"control"	"congruent"	"correct"	0.635
31	"control"	"incongruent"	"correct"	0.742
31	"control"	"congruent"	"correct"	0.654
31	"control"	"incongruent"	"correct"	1.684
31	"control"	"incongruent"	"correct"	0.601
31	"control"	"incongruent"	"correct"	0.744
31	"control"	"congruent"	"correct"	0.597
31	"control"	"congruent"	"correct"	0.435
31	"control"	"incongruent"	"correct"	0.615
31	"control"	"congruent"	"correct"	0.826
31	"control"	"incongruent"	"correct"	0.594
31	"control"	"congruent"	"correct"	0.731
31	"control"	"incongruent"	"correct"	0.856
31	"control"	"congruent"	"correct"	0.811
31	"control"	"congruent"	"correct"	0.599
31	"control"	"incongruent"	"correct"	0.31
31	"control"	"congruent"	"correct"	0.431
31	"control"	"incongruent"	"incorrect"	0.463
31	"control"	"incongruent"	"correct"	0.704
31	"control"	"congruent"	"correct"	0.496
31	"control"	"congruent"	"correct"	0.477
31	"control"	"incongruent"	"correct"	0.814
31	"control"	"congruent"	"correct"	0.63
31	"control"	"incongruent"	"correct"	0.765
31	"control"	"incongruent"	"correct"	0.679
31	"control"	"congruent"	"correct"	0.669
31	"control"	"incongruent"	"correct"	0.595
31	"control"	"congruent"	"correct"	0.591
31	"control"	"incongruent"	"correct"	0.601
31	"control"	"congruent"	"correct"	0.47
31	"control"	"congruent"	"correct"	0.518
31	"control"	"incongruent"	"correct"	0.504
31	"control"	"congruent"	"correct"	0.707
31	"control"	"incongruent"	"correct"	0.698
31	"control"	"congruent"	"correct"	0.438
31	"control"	"incongruent"	"correct"	0.772
31	"control"	"congruent"	"correct"	0.624
31	"control"	"congruent"	"correct"	0.511
31	"control"	"incongruent"	"incorrect"	0.448
31	"control"	"incongruent"	"correct"	1.103
31	"control"	"congruent"	"correct"	0.695
31	"control"	"congruent"	"correct"	0.495
31	"control"	"incongruent"	"incorrect"	0.449
31	"control"	"incongruent"	"correct"	1.111
31	"control"	"incongruent"	"correct"	0.64
31	"control"	"incongruent"	"correct"	0.846
31	"control"	"congruent"	"correct"	0.571
31	"control"	"congruent"	"correct"	0.744
31	"control"	"congruent"	"correct"	0.555
31	"control"	"congruent"	"correct"	0.504
31	"control"	"incongruent"	"correct"	0.688
31	"control"	"incongruent"	"correct"	0.563
31	"control"	"incongruent"	"correct"	0.582
31	"control"	"congruent"	"incorrect"	0.576
31	"control"	"congruent"	"correct"	0.559
31	"control"	"incongruent"	"correct"	1.157
31	"control"	"incongruent"	"correct"	0.762
31	"control"	"congruent"	"correct"	0.547
31	"control"	"incongruent"	"correct"	0.717
31	"control"	"congruent"	"correct"	0.451
43	"control"	"incongruent"	"incorrect"	0.751
43	"control"	"congruent"	"correct"	0.752
43	"control"	"incongruent"	"incorrect"	0.775
43	"control"	"congruent"	"correct"	1.108
43	"control"	"incongruent"	"correct"	0.997
43	"control"	"incongruent"	"incorrect"	0.821
43	"control"	"congruent"	"correct"	0.983
43	"control"	"congruent"	"correct"	1.006
43	"control"	"incongruent"	"correct"	0.803
43	"control"	"congruent"	"correct"	0.929
43	"control"	"congruent"	"correct"	0.666
43	"control"	"incongruent"	"correct"	0.698
43	"control"	"congruent"	"correct"	0.645
43	"control"	"incongruent"	"correct"	0.592
43	"control"	"congruent"	"correct"	0.755
43	"control"	"incongruent"	"incorrect"	0.564
43	"control"	"incongruent"	"correct"	0.85
43	"control"	"congruent"	"correct"	0.647
43	"control"	"congruent"	"correct"	0.554
43	"control"	"incongruent"	"correct"	0.772
43	"control"	"congruent"	"correct"	0.741
43	"control"	"congruent"	"correct"	0.64
43	"control"	"incongruent"	"correct"	0.68
43	"control"	"incongruent"	"correct"	0.743
43	"control"	"congruent"	"correct"	0.672
43	"control"	"incongruent"	"correct"	0.786
43	"control"	"incongruent"	"correct"	0.682
43	"control"	"congruent"	"correct"	0.558
43	"control"	"incongruent"	"correct"	0.754
43	"control"	"incongruent"	"correct"	0.613
43	"control"	"congruent"	"correct"	0.641
43	"control"	"congruent"	"correct"	0.741
43	"control"	"incongruent"	"correct"	0.813
43	"control"	"congruent"	"correct"	0.676
43	"control"	"congruent"	"correct"	0.454
43	"control"	"incongruent"	"correct"	0.589
43	"control"	"incongruent"	"correct"	0.578
43	"control"	"congruent"	"correct"	0.493
43	"control"	"incongruent"	"correct"	0.634
43	"control"	"congruent"	"correct"	0.53
43	"control"	"congruent"	"correct"	0.5
43	"control"	"incongruent"	"correct"	0.695
43	"control"	"incongruent"	"correct"	0.83
43	"control"	"congruent"	"correct"	0.653
43	"control"	"incongruent"	"correct"	0.604
43	"control"	"congruent"	"correct"	0.532
43	"control"	"incongruent"	"correct"	0.767
43	"control"	"congruent"	"correct"	0.584
43	"control"	"congruent"	"correct"	0.666
43	"control"	"incongruent"	"correct"	0.579
43	"control"	"incongruent"	"correct"	0.698
43	"control"	"congruent"	"correct"	0.518
43	"control"	"congruent"	"correct"	0.571
43	"control"	"incongruent"	"correct"	0.606
43	"control"	"incongruent"	"correct"	0.571
43	"control"	"congruent"	"correct"	0.562
43	"control"	"incongruent"	"incorrect"	0.522
43	"control"	"incongruent"	"correct"	0.887
43	"control"	"congruent"	"correct"	0.544
43	"control"	"congruent"	"correct"	0.61
43	"control"	"incongruent"	"correct"	0.607
43	"control"	"incongruent"	"correct"	0.702
43	"control"	"congruent"	"correct"	0.597
43	"control"	"congruent"	"correct"	0.56
43	"control"	"incongruent"	"correct"	1.01
43	"control"	"congruent"	"correct"	0.649
43	"control"	"congruent"	"correct"	0.531
43	"control"	"incongruent"	"correct"	0.777
43	"control"	"congruent"	"correct"	0.553
43	"control"	"congruent"	"correct"	0.55
43	"control"	"incongruent"	"correct"	1.139
43	"control"	"incongruent"	"correct"	1.119
43	"control"	"incongruent"	"correct"	0.979
